source,class_uri,class_name,entity_count
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hospital;school,Hospital;school,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hospital;social_facility,Hospital;social_facility,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hospital_(historic),Hospital_(historic),1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hospital_Centro_Oriente,Hospital_Centro_Oriente,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hospital_administration_office,Hospital_administration_office,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hospital_de_Helvecia,Hospital_de_Helvecia,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hospital_department,Hospital_department,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hospital_post,Hospital_post,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Host,Host,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hostal,Hostal,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hostel,Hostel,63
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hostel:homeless,Hostel:homeless,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hostel;boys'_hostel,Hostel;boys'_hostel,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hostel_mess,Hostel_mess,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hostle,Hostle,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hosue,Hosue,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hot,Hot,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hot_El_punto_multiple_del_sabor,Hot_El_punto_multiple_del_sabor,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hot_pools,Hot_pools,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hot_spring,Hot_spring,13
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hot_water,Hot_water,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hotel,Hotel,142
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hotel:conference_center,Hotel:conference_center,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hotel_Cartagena_Real,Hotel_Cartagena_Real,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hotel_Dann,Hotel_Dann,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hotel_Dorado_Plaza,Hotel_Dorado_Plaza,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hotel_Playa_Club,Hotel_Playa_Club,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hotspot,Hotspot,11
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hotspring,Hotspring,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hou,Hou,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hours,Hours,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/House,House,2863
OSM_POIS,http://toposkg.di.uoa.gr/ontology/House%7D,House%7D,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/House(earthquake),House(earthquake),1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/House_Cleaning_Service,House_Cleaning_Service,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/House_garaje,House_garaje,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/House_of_mourning,House_of_mourning,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/House_removal,House_removal,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/House_removals,House_removals,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/House_rent,House_rent,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/House_rental,House_rental,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Houseware,Houseware,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Housing,Housing,7
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Housing_allowance_office,Housing_allowance_office,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Housing_co-op,Housing_co-op,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Housing_office,Housing_office,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hram:_Intrarea_în_Bisericã_a_Maicii_Domnului;Izvorul_Tãmãduirii;,Hram:_Intrarea_în_Bisericã_a_Maicii_Domnului;Izvorul_Tãmãduirii;,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Https://www.boulangerie-fivel.fr/,www.boulangerie-fivel.fr,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hull_cleaning_machine,Hull_cleaning_machine,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Humanitarian,Humanitarian,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hump,Hump,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hundeplatz_cdh_heppenheim,Hundeplatz_cdh_heppenheim,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunter_s_house,Hunter_s_house,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunting,Hunting,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunting_area,Hunting_area,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunting_blind,Hunting_blind,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunting_cabin,Hunting_cabin,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunting_hut,Hunting_hut,9
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunting_lodge,Hunting_lodge,7
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunting_logde,Hunting_logde,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunting_permits,Hunting_permits,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunting_school,Hunting_school,7
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunting_shelter,Hunting_shelter,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunting_stand,Hunting_stand,306014
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hunting_thing,Hunting_thing,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hurtigbåt,Hurtigbåt,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hut,Hut,25
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hvac,Hvac,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hyderabadi_restaurant,Hyderabadi_restaurant,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hydrant,Hydrant,320
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hydrogen,Hydrogen,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hydropathic,Hydropathic,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Häckerstube,Häckerstube,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hébergement,Hébergement,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hôpital_de_jour,Hôpital_de_jour,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Hāngī_pit,Hāngī_pit,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/INFORMATION_CENTER,INFORMATION_CENTER,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/IP_Agency,IP_Agency,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/IT_school,IT_school,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ian_Hunter,Ian_Hunter,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice,Ice,14
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_bar,Ice_bar,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_cream,Ice_cream,68256
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_cream;_bar,Ice_cream;_bar,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_cream;bank,Ice_cream;bank,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_cream;bar,Ice_cream;bar,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_cream;bureau_de_change,Ice_cream;bureau_de_change,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_cream;cafe,Ice_cream;cafe,18
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_cream;chocolate;cake,Ice_cream;chocolate;cake,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_cream;crepe,Ice_cream;crepe,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_cream;fast_food,Ice_cream;fast_food,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_cream;pizza,Ice_cream;pizza,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_cream;restaurant,Ice_cream;restaurant,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_cream;waste_basket,Ice_cream;waste_basket,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_driving_practice,Ice_driving_practice,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_pland,Ice_pland,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_plant,Ice_plant,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_rink,Ice_rink,7
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_rink_rental,Ice_rink_rental,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_self_vending,Ice_self_vending,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ice_swimming,Ice_swimming,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Icecream,Icecream,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Icehouse,Icehouse,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Icon,Icon,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Idp_camp,Idp_camp,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Iglesia_Inmaculado_Corazon_de_Maria,Iglesia_Inmaculado_Corazon_de_Maria,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Igreja,Igreja,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Illegal_Waste_Dump,Illegal_Waste_Dump,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Illegal_parking,Illegal_parking,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Image_Center,Image_Center,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Imbiss,Imbiss,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Immeuble,Immeuble,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Immigration,Immigration,9
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Immigration_border,Immigration_border,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Immobilier,Immobilier,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Immunization_Center,Immunization_Center,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Import,Import,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Impound,Impound,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Impound_lot,Impound_lot,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Imprenta,Imprenta,17
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Imprentas,Imprentas,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Impresiones,Impresiones,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Impresión_de_Documentos,Impresión_de_Documentos,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Imprimerie,Imprimerie,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Improved_well,Improved_well,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/In,In,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Incense_burner,Incense_burner,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Incinerator,Incinerator,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Incinerator_plant,Incinerator_plant,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Inconnu,Inconnu,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Indoor,Indoor,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Indoor_market,Indoor_market,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Indoor_mausoleum,Indoor_mausoleum,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Indoor_play,Indoor_play,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Indoor_playground,Indoor_playground,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Indoor_pool,Indoor_pool,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Indoor_sports_centre,Indoor_sports_centre,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Indrustry,Indrustry,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Industri,Industri,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Industrial,Industrial,325
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Industrial_Parc,Industrial_Parc,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Industrial_area,Industrial_area,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Industrial_education,Industrial_education,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Industrial_enterprise,Industrial_enterprise,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Industrial_equipment,Industrial_equipment,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Industrie,Industrie,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Industry,Industry,91
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Inf,Inf,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Infirmary,Infirmary,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Inflation_station,Inflation_station,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Info,Info,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Info@hazeduinen.nl,Info@hazeduinen.nl,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Infokart,Infokart,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Infopoint,Infopoint,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Infopole,Infopole,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Information,Information,78
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Information_Desk,Information_Desk,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Information_centre,Information_centre,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Information_sign,Information_sign,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Information_à_vérifier,Information_à_vérifier,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Informationen,Informationen,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Infoshop,Infoshop,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Infotafel,Infotafel,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Infrastructure,Infrastructure,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Inhabitée,Inhabitée,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Inmobiliaria,Inmobiliaria,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Inn,Inn,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Insect_hotel,Insect_hotel,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Inseminacja_zwierząt,Inseminacja_zwierząt,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Insemination_station,Insemination_station,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Inspection,Inspection,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Instalacje_sanitarno-grzewcze_Stanisław_Zielsdorf,Instalacje_sanitarno-grzewcze_Stanisław_Zielsdorf,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Institución_educativa_privada_-_divino_maestro,Institución_educativa_privada_-_divino_maestro,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Institut_Superior_Ciências_Econômicos_Imprensariais,Institut_Superior_Ciências_Econômicos_Imprensariais,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Institut_financière,Institut_financière,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Institut_national_spétialisé_dans_la_formation_professionnelle,Institut_national_spétialisé_dans_la_formation_professionnelle,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Institute,Institute,26
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Institution,Institution,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Institutional,Institutional,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Instituto,Instituto,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Insurance,Insurance,28
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Intercom,Intercom,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Interim_Agency,Interim_Agency,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Interior,Interior,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Interior_decoration,Interior_decoration,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Interior_design,Interior_design,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Interior_designer,Interior_designer,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Interior_shop,Interior_shop,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Intermittent,Intermittent,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Intermodal_station,Intermodal_station,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internal_pharmacy,Internal_pharmacy,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet,Internet,9
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_,Internet_,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_Marketing_Service,Internet_Marketing_Service,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_acces:terminal,Internet_acces:terminal,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_access,Internet_access,132
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_access_point,Internet_access_point,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_access_yes,Internet_access_yes,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_acsess,Internet_acsess,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_cafe,Internet_cafe,16613
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_cafe;karaoke_box,Internet_cafe;karaoke_box,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_cafe;money_transfer,Internet_cafe;money_transfer,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_cafe;post_office,Internet_cafe;post_office,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_cafe;printer;callshop;coffee;post_pickup,Internet_cafe;printer;callshop;coffee;post_pickup,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_caixa,Internet_caixa,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_club,Internet_club,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_provider,Internet_provider,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Internet_service_provider,Internet_service_provider,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Interpreter,Interpreter,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Investment,Investment,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Investment_bank,Investment_bank,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Investment_service,Investment_service,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Investments,Investments,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ip,Ip,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ir_counter,Ir_counter,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Iron_casting,Iron_casting,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Iron_ranger,Iron_ranger,7
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ironing,Ironing,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Irrigation,Irrigation,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ischial_support,Ischial_support,30
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Islas_Marias_Ferry_Terminal_Plaza,Islas_Marias_Ferry_Terminal_Plaza,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Isolation_tank,Isolation_tank,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Isp,Isp,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Issue_de_secours,Issue_de_secours,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/It_school,It_school,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Itau,Itau,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Items_collection_site,Items_collection_site,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Izakaya,Izakaya,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/JBM_Jewellers,JBM_Jewellers,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jail,Jail,11
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jalan_Tapak,Jalan_Tapak,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Janjoti_adarvut_school,Janjoti_adarvut_school,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Janów,Janów,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Japan_GSI_airphoto_Imagery,Japan_GSI_airphoto_Imagery,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jardin,Jardin,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jardin_Infantil,Jardin_Infantil,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jardin_d'enfant,Jardin_d'enfant,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jardin_public,Jardin_public,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jeep_station,Jeep_station,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jeepney_station,Jeepney_station,28
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jeepney_terminal,Jeepney_terminal,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jehovahs_witness,Jehovahs_witness,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jerusalem,Jerusalem,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jet_wash,Jet_wash,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jetty,Jetty,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jeux,Jeux,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jeweller,Jeweller,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jewellery_Store,Jewellery_Store,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jewelry,Jewelry,9
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jitterbox,Jitterbox,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Job_centre,Job_centre,30
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Job_training,Job_training,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jobcentre,Jobcentre,20
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jogging_path,Jogging_path,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Joinery,Joinery,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Joyeria,Joyeria,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jrcc,Jrcc,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Juan_Valdez_Cafe,Juan_Valdez_Cafe,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Judicial,Judicial,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Judo,Judo,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Juice,Juice,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Juice_bar,Juice_bar,119
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Juice_center,Juice_center,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Juice_extractor_machine,Juice_extractor_machine,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Juice_extractor_machine;vegetable_crushing_machine,Juice_extractor_machine;vegetable_crushing_machine,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Juice_jar,Juice_jar,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jukebox,Jukebox,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Julgran_försäljning,Julgran_försäljning,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jumping_school,Jumping_school,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jumps,Jumps,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Junk_Removal,Junk_Removal,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Junk_Removal_Humble,Junk_Removal_Humble,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Junk_Removal_Springfield,Junk_Removal_Springfield,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Just_for_bath.,Just_for_bath.,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Justice,Justice,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Justice_of_the_peace,Justice_of_the_peace,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Juzgados,Juzgados,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Jägerstand,Jägerstand,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/KANIHATI_ML_HIGH_SCHOOL,KANIHATI_ML_HIGH_SCHOOL,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/KITCHEN,KITCHEN,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/KOBALA_CROSER,KOBALA_CROSER,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kadastr_Agentligi,Kadastr_Agentligi,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kandang_Ayam,Kandang_Ayam,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kandang_Sapi_Kelompok_Tani,Kandang_Sapi_Kelompok_Tani,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kanoa,Kanoa,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kanpung_Adat,Kanpung_Adat,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kanteen,Kanteen,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kantor,Kantor,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kantor_Desa_Yehembang,Kantor_Desa_Yehembang,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kantor_Kepala_Desa_Montongsari,Kantor_Kepala_Desa_Montongsari,10
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kantor_Kepala_Desa_Weleri,Kantor_Kepala_Desa_Weleri,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kantor_Perusaah_Daerah_Aneka_Usaha,Kantor_Perusaah_Daerah_Aneka_Usaha,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kantor_Pos,Kantor_Pos,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kantor_UPMS,Kantor_UPMS,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kantor_UPTD_BLK_Kabupaten_Kendal,Kantor_UPTD_BLK_Kabupaten_Kendal,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kantor_kelurahan,Kantor_kelurahan,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Kantor_pemerintah,Kantor_pemerintah,1
